0.506458553720215,[3.00000000e+00 5.82635122e+31]
0.5900568105927566,[4.50000000e+00 5.82635122e+31]
0.25576666255082803,[4.50000000e+00 1.00469839e+32]
0.07430959242440154,[3.00000000e+00 1.60571854e+31]
0.40801936273366085,[4.12500000e+00 7.93666755e+31]
0.19711421468275875,[3.37500000e+00 3.71603488e+31]
0.8716899656109799,[3.93750000e+00 6.88150938e+31]
0.8407535766172175,[5.43750000e+00 6.88150938e+31]
0.3906588057842602,[4.87500000e+00 7.93666755e+31]
0.6924788978850618,[4.5937500e+00 6.3539303e+31]
0.6185744787585513,[4.78125000e+00 7.40908847e+31]
0.8755433567432975,[4.64062500e+00 6.61771984e+31]
0.6067390096727592,[3.14062500e+00 6.61771984e+31]
0.8973044304657161,[4.86328125e+00 6.81556200e+31]
0.9199546425246096,[5.56640625e+00 6.55177246e+31]
0.9233157818899477,[6.38085938e+00 6.38690399e+31]
0.8329095576571989,[6.60351562e+00 6.58474615e+31]
0.9140520449608471,[5.13134766e+00 6.60947642e+31]
0.9342473285837692,[6.64892578e+00 6.18081841e+31]
0.8914131827456349,[7.54174805e+00 5.86344662e+31]
0.950529432572253,[7.89843750e+00 5.95824599e+31]
0.9464533881793019,[9.28198242e+00 5.63263077e+31]
0.9019149431445619,[8.16650391e+00 5.75216041e+31]
0.938058386010656,[6.82727051e+00 6.22821810e+31]
0.9384831478070254,[8.07678223e+00 6.00564567e+31]
0.9569982557088212,[9.14794922e+00 5.73567356e+31]
0.9542730685545936,[1.03082886e+01 5.48940129e+31]
0.9460478429271835,[8.96960449e+00 5.68827388e+31]
0.962224728127999,[8.74639893e+00 5.76761683e+31]
0.9555085957955669,[9.99591064e+00 5.54504440e+31]
0.957064496560367,[9.47154236e+00 5.64834480e+31]
0.9491237154347011,[9.06999207e+00 5.68028806e+31]
0.9667005230685365,[9.12845993e+00 5.72182719e+31]
0.952389933510997,[8.40331650e+00 5.84109921e+31]
0.9584374881355897,[9.20448589e+00 5.69653340e+31]
